validation_field_id,validation_field_title,Food_Category,Food_Category_sub,Food_Category_sub_sub,percent
19,CEREAL BARS,Apples,NA,NA,1.16875529886019
19,CEREAL BARS,Bananas,NA,NA,0.155411452457203
19,CEREAL BARS,Barley (Beer),Barley,NA,0.235363163837742
19,CEREAL BARS,Beet Sugar,NA,NA,0.0168116365092991
19,CEREAL BARS,Berries & Grapes,Grapes,NA,3.17187007248671
19,CEREAL BARS,Berries & Grapes,Other berries,Blackberry,0.00162968800675911
19,CEREAL BARS,Berries & Grapes,Other berries,Blueberry,0.0568420302845919
19,CEREAL BARS,Berries & Grapes,Other berries,Cranberry,0.333150370561372
19,CEREAL BARS,Berries & Grapes,Other berries,Currants,0.0115390142166911
19,CEREAL BARS,Berries & Grapes,Other berries,Other berries,0.809938316719479
19,CEREAL BARS,Berries & Grapes,Raspberries,NA,0.0551464312470231
19,CEREAL BARS,Berries & Grapes,Strawberries,NA,0.124604314610823
19,CEREAL BARS,Bovine Meat (dairy herd),NA,NA,0.0763637932457294
19,CEREAL BARS,"Butter, Cream & Ghee",NA,NA,0.78152461317255
19,CEREAL BARS,Cane Sugar,NA,NA,9.8657638366497
19,CEREAL BARS,Cassava,NA,NA,0.301925136833405
19,CEREAL BARS,Cereals & Oilcrops Misc.,NA,NA,1.22323782051312
19,CEREAL BARS,Citrus Fruit,Oranges,NA,0.0548099141523033
19,CEREAL BARS,Citrus Fruit,Other citrus,Lemons,0.00912269386203773
19,CEREAL BARS,Citrus Fruit,Other citrus,Other citrus,3.39102415686052e-05
19,CEREAL BARS,Coffee,Coffee beans,NA,0.000223589600120225
19,CEREAL BARS,Dark Chocolate,Chocolate,NA,0.11612575015006
19,CEREAL BARS,Dark Chocolate,Cocoa,NA,3.27143239488885
19,CEREAL BARS,Eggs,NA,NA,0.0626945774944067
19,CEREAL BARS,Groundnuts,NA,NA,6.16566231868004
19,CEREAL BARS,Maize (Meal),NA,NA,0.826714144329388
19,CEREAL BARS,Milk,NA,NA,1.67877248841845
19,CEREAL BARS,Milk Chocolate,NA,NA,0.133089923879
19,CEREAL BARS,Mineral,NA,NA,0.226591440653366
19,CEREAL BARS,Nuts,Almonds,NA,2.47936171119375
19,CEREAL BARS,Nuts,Other nuts,Cashews,2.84743164846849
19,CEREAL BARS,Nuts,Other nuts,Hazelnuts,0.155640143593215
19,CEREAL BARS,Nuts,Other nuts,Other nuts,0.459268791072246
19,CEREAL BARS,Nuts,Other nuts,Pistachios,9.31615867878988e-07
19,CEREAL BARS,Nuts,Other nuts,Walnuts,0.0527395551355718
19,CEREAL BARS,Oatmeal,Oatmeal,NA,13.793543463641
19,CEREAL BARS,Onions & Leeks,Onions,NA,3.39102415686052e-05
19,CEREAL BARS,Other Food Additive,NA,NA,3.89108575731867
19,CEREAL BARS,Other Fruit,Kiwi,NA,0.0369628350830174
19,CEREAL BARS,Other Fruit,Melon,NA,0.0369628350830174
19,CEREAL BARS,Other Fruit,Other Fruit,NA,7.5779850912134
19,CEREAL BARS,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,0.446114743370602
19,CEREAL BARS,Other Fruit,Pear,NA,0.00506003659428692
19,CEREAL BARS,Other Pulses,Other Dry Pulses,Dry Beans,0.698234217787057
19,CEREAL BARS,Other Vegetables,Cucumbers and squash,Sqash,0.116333905764369
19,CEREAL BARS,Other Vegetables,Herbs,NA,0.000350763813423808
19,CEREAL BARS,Other Vegetables,Lettuce,NA,0.876951310363085
19,CEREAL BARS,Other Vegetables,Mushrooms,NA,0.000469441718902122
19,CEREAL BARS,Other Vegetables,Other Vegetables,Other Vegetables,0.205173024064432
19,CEREAL BARS,Other Vegetables,Peppers,NA,0.000272108512020382
19,CEREAL BARS,Palm Oil,NA,NA,1.69498873359356
19,CEREAL BARS,Peas,Other peas,NA,0.0430129277117763
19,CEREAL BARS,Pig Meat,NA,NA,0.00535167739483393
19,CEREAL BARS,Potatoes,Potatoes,NA,0.0663856379928591
19,CEREAL BARS,Potatoes,Sweet potatoes & yams,NA,0.00144474679729637
19,CEREAL BARS,Poultry Meat,Chicken,NA,0.00724378179971924
19,CEREAL BARS,Rapeseed Oil,NA,NA,0.387366737656538
19,CEREAL BARS,Rice,NA,NA,6.03562954174729
19,CEREAL BARS,Root Vegetables,Carrots,NA,0.0745176383166046
19,CEREAL BARS,Root Vegetables,Other Root Vegetables,NA,0.0133907037955827
19,CEREAL BARS,Salt,NA,NA,0.533296896587422
19,CEREAL BARS,Soybean Oil,NA,NA,4.7584721563654e-06
19,CEREAL BARS,Sunflower Oil,NA,NA,1.33691022780392
19,CEREAL BARS,Sunflower seeds,NA,NA,0.328505488224441
19,CEREAL BARS,Vitamin,NA,NA,0.558792958385712
19,CEREAL BARS,Water,NA,NA,1.12537381130727
19,CEREAL BARS,Wheat & Rye (Bread),Rye,NA,0.00628605440667242
19,CEREAL BARS,Wheat & Rye (Bread),Wheat,NA,3.089672860681
19,CEREAL BARS,NA,NA,NA,20.0766984551153
20,FLOUR-BREAD,Barley (Beer),Barley,NA,0.510987308194083
20,FLOUR-BREAD,Beet Sugar,NA,NA,0.589224259058169
20,FLOUR-BREAD,Cane Sugar,NA,NA,0.0898926898311855
20,FLOUR-BREAD,Cassava,NA,NA,0.895014941426556
20,FLOUR-BREAD,Cereals & Oilcrops Misc.,NA,NA,0.19359644265531
20,FLOUR-BREAD,Maize (Meal),NA,NA,0.010502605791707
20,FLOUR-BREAD,Milk,NA,NA,0.283522402062897
20,FLOUR-BREAD,Mineral,NA,NA,0.0950645360936306
20,FLOUR-BREAD,Oatmeal,Oatmeal,NA,0.230542225233596
20,FLOUR-BREAD,Other Food Additive,NA,NA,0.29676735507071
20,FLOUR-BREAD,Other Pulses,Other Dry Pulses,Dry Beans,0.020455643287405
20,FLOUR-BREAD,Other Vegetables,Cucumbers and squash,Sqash,0.126775735534257
20,FLOUR-BREAD,Other Vegetables,Other Vegetables,Other Vegetables,0.00268203892450827
20,FLOUR-BREAD,Palm Oil,NA,NA,0.216780066246097
20,FLOUR-BREAD,Potatoes,Potatoes,NA,0.484802930303738
20,FLOUR-BREAD,Rapeseed Oil,NA,NA,0.0521346346333842
20,FLOUR-BREAD,Rice,NA,NA,1.30522695254937
20,FLOUR-BREAD,Salt,NA,NA,0.0376245011988624
20,FLOUR-BREAD,Sunflower seeds,NA,NA,0.176535213955666
20,FLOUR-BREAD,Vitamin,NA,NA,0.0214130253010205
20,FLOUR-BREAD,Water,NA,NA,0.59586060052111
20,FLOUR-BREAD,Wheat & Rye (Bread),Rye,NA,0.37173572815635
20,FLOUR-BREAD,Wheat & Rye (Bread),Wheat,NA,88.5158247000878
20,FLOUR-BREAD,NA,NA,NA,4.87703346388263
21,ICE CREAM WAFERS,Apples,NA,NA,0.00156180011896126
21,ICE CREAM WAFERS,Berries & Grapes,Grapes,NA,0.130407065639719
21,ICE CREAM WAFERS,Berries & Grapes,Other berries,Currants,0.000570122659099112
21,ICE CREAM WAFERS,Berries & Grapes,Raspberries,NA,0.075023334567366
21,ICE CREAM WAFERS,Bovine Meat (dairy herd),NA,NA,0.0923964923853677
21,ICE CREAM WAFERS,"Butter, Cream & Ghee",NA,NA,0.256993794163023
21,ICE CREAM WAFERS,Cane Sugar,NA,NA,12.3759028129966
21,ICE CREAM WAFERS,Cassava,NA,NA,0.00147969029918158
21,ICE CREAM WAFERS,Cereals & Oilcrops Misc.,NA,NA,0.000100110501645499
21,ICE CREAM WAFERS,Citrus Fruit,Other citrus,Lemons,0.000335117191486048
21,ICE CREAM WAFERS,Dark Chocolate,Chocolate,NA,0.00409572541270878
21,ICE CREAM WAFERS,Dark Chocolate,Cocoa,NA,0.335053181191433
21,ICE CREAM WAFERS,Eggs,NA,NA,0.48245708593854
21,ICE CREAM WAFERS,Maize (Meal),NA,NA,0.500854631958433
21,ICE CREAM WAFERS,Milk,NA,NA,2.08098827913428
21,ICE CREAM WAFERS,Other Food Additive,NA,NA,8.03060204026374
21,ICE CREAM WAFERS,Other Fruit,Other Fruit,NA,0.685516837200034
21,ICE CREAM WAFERS,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,0.0280273019697203
21,ICE CREAM WAFERS,Other Fruit,Pear,NA,0.0804910233937774
21,ICE CREAM WAFERS,Other Pulses,Other Dry Pulses,Dry Beans,3.79829214338781
21,ICE CREAM WAFERS,Other Vegetables,Lettuce,NA,0.11694041040792
21,ICE CREAM WAFERS,Other Vegetables,Other Vegetables,Other Vegetables,0.0428865725256891
21,ICE CREAM WAFERS,Palm Oil,NA,NA,5.12092509678311
21,ICE CREAM WAFERS,Peas,Other peas,NA,0.00592531826832985
21,ICE CREAM WAFERS,Pig Meat,NA,NA,0.0923964923853677
21,ICE CREAM WAFERS,Potatoes,Potatoes,NA,2.74751772500755
21,ICE CREAM WAFERS,Rapeseed Oil,NA,NA,8.52819137419293
21,ICE CREAM WAFERS,Rice,NA,NA,0.121272234647569
21,ICE CREAM WAFERS,Root Vegetables,Carrots,NA,0.00896463351670325
21,ICE CREAM WAFERS,Salt,NA,NA,0.877677515216962
21,ICE CREAM WAFERS,Sunflower Oil,NA,NA,0.133427888153615
21,ICE CREAM WAFERS,Water,NA,NA,1.82022274380645
21,ICE CREAM WAFERS,Wheat & Rye (Bread),Wheat,NA,48.3509613386617
21,ICE CREAM WAFERS,NA,NA,NA,3.07154206605328
22,BABY FOODS-WET,Apples,NA,NA,3.03399144735143
22,BABY FOODS-WET,Bananas,NA,NA,2.73883892572906
22,BABY FOODS-WET,Berries & Grapes,Grapes,NA,0.00176481342763879
22,BABY FOODS-WET,Berries & Grapes,Other berries,Blueberry,0.0973227953794655
22,BABY FOODS-WET,Berries & Grapes,Strawberries,NA,1.12206634367742
22,BABY FOODS-WET,Bovine Meat (beef herd),NA,NA,2.26565785391022
22,BABY FOODS-WET,Bovine Meat (dairy herd),NA,NA,3.96929348284966
22,BABY FOODS-WET,Brassicas,Broccoli and cauliflower,Cauliflower,0.172396218594579
22,BABY FOODS-WET,"Butter, Cream & Ghee",NA,NA,1.38771679164085
22,BABY FOODS-WET,Cane Sugar,NA,NA,0.235597806952169
22,BABY FOODS-WET,Cereals & Oilcrops Misc.,NA,NA,0.00598859667747041
22,BABY FOODS-WET,Cheese,Hard Cheese,NA,0.351437348264411
22,BABY FOODS-WET,Cheese,Medium Cheese,NA,0.912228521949414
22,BABY FOODS-WET,Cheese,Soft Cheese,NA,0.173459245088343
22,BABY FOODS-WET,Citrus Fruit,Other citrus,Lemons,0.360161734077166
22,BABY FOODS-WET,Citrus Fruit,Other citrus,Other citrus,0.0126182722422192
22,BABY FOODS-WET,Crustaceans (farmed),Prawn,NA,0.110038776169974
22,BABY FOODS-WET,Eggs,NA,NA,0.0199653316332504
22,BABY FOODS-WET,Fish (farmed),Other farmed fish,NA,1.3610948629019
22,BABY FOODS-WET,Fish (farmed),Trout & salmon,Salmon,0.680591870743345
22,BABY FOODS-WET,Maize (Meal),NA,NA,1.02262368816961
22,BABY FOODS-WET,Milk,NA,NA,2.61351671011634
22,BABY FOODS-WET,Mineral,NA,NA,0.0212323739423446
22,BABY FOODS-WET,Nuts,Almonds,NA,0.0625542803725944
22,BABY FOODS-WET,Olive Oil,Olive Oil,NA,0.0250930840814789
22,BABY FOODS-WET,Onions & Leeks,Leeks,NA,0.468028867135826
22,BABY FOODS-WET,Onions & Leeks,Onions,NA,4.63757512890353
22,BABY FOODS-WET,Other Food Additive,NA,NA,0.360364616861392
22,BABY FOODS-WET,Other Fruit,Other Fruit,NA,3.34694635018714
22,BABY FOODS-WET,Other Pulses,Other Dry Pulses,Dry Beans,0.310016801005087
22,BABY FOODS-WET,Other Pulses,Other Dry Pulses,Dry Lentils,0.153509629019662
22,BABY FOODS-WET,Other Vegetables,Cucumbers and squash,Sqash,0.778084695342833
22,BABY FOODS-WET,Other Vegetables,Herbs,NA,1.01816116194417
22,BABY FOODS-WET,Other Vegetables,Lettuce,NA,0.0501256243496236
22,BABY FOODS-WET,Other Vegetables,Mushrooms,NA,0.127438813326487
22,BABY FOODS-WET,Other Vegetables,Other Vegetables,Other Vegetables,0.119965125096562
22,BABY FOODS-WET,Other Vegetables,Peppers,NA,2.74401593762615
22,BABY FOODS-WET,Palm Oil,NA,NA,0.696566522475059
22,BABY FOODS-WET,Peas,Other peas,NA,0.446492354360414
22,BABY FOODS-WET,Pig Meat,NA,NA,0.102832946078521
22,BABY FOODS-WET,Potatoes,Potatoes,NA,11.2818122133284
22,BABY FOODS-WET,Potatoes,Sweet potatoes & yams,NA,1.01491371473353
22,BABY FOODS-WET,Poultry Meat,Chicken,NA,5.69444528037958
22,BABY FOODS-WET,Rapeseed Oil,NA,NA,0.933954220827953
22,BABY FOODS-WET,Rice,NA,NA,7.27400336461068
22,BABY FOODS-WET,Root Vegetables,Carrots,NA,4.7632904159905
22,BABY FOODS-WET,Root Vegetables,Other Root Vegetables,NA,1.58890984864381
22,BABY FOODS-WET,Salt,NA,NA,0.20511876109873
22,BABY FOODS-WET,Sunflower Oil,NA,NA,0.275576060015982
22,BABY FOODS-WET,Tomatoes,NA,NA,9.69556380589594
22,BABY FOODS-WET,Water,NA,NA,13.1184263110279
22,BABY FOODS-WET,Wheat & Rye (Bread),Bread,NA,0.0116367506088953
22,BABY FOODS-WET,Wheat & Rye (Bread),Wheat,NA,4.34277940281544
22,BABY FOODS-WET,Wine,Other Wine,NA,0.00176481342763879
22,BABY FOODS-WET,Wine,Red wine,NA,0.0116367506088953
22,BABY FOODS-WET,Wine,White wine,NA,0.181810188164157
22,BABY FOODS-WET,NA,NA,NA,1.48698234816724
27,FRUIT - BANANAS,Bananas,NA,NA,96.3288004945742
27,FRUIT - BANANAS,Cane Sugar,NA,NA,0.0555917773752569
27,FRUIT - BANANAS,Maize (Meal),NA,NA,0.0150127491693721
27,FRUIT - BANANAS,Milk,NA,NA,3.48448344587381
27,FRUIT - BANANAS,Other Food Additive,NA,NA,0.0858701003239332
27,FRUIT - BANANAS,NA,NA,NA,0.0302414326834108
28,FRUIT - MELONS,Berries & Grapes,Grapes,NA,2.17883345665867
28,FRUIT - MELONS,Berries & Grapes,Other berries,Currants,0.0148380999842855
28,FRUIT - MELONS,Berries & Grapes,Raspberries,NA,0.166540783193029
28,FRUIT - MELONS,Berries & Grapes,Strawberries,NA,0.17958206791666
28,FRUIT - MELONS,Cane Sugar,NA,NA,0.661426689706921
28,FRUIT - MELONS,Cereals & Oilcrops Misc.,NA,NA,0.011768923361421
28,FRUIT - MELONS,Citrus Fruit,Other citrus,Lemons,0.498978308877412
28,FRUIT - MELONS,Maize (Meal),NA,NA,0.411580737444431
28,FRUIT - MELONS,Other Food Additive,NA,NA,0.284143707701774
28,FRUIT - MELONS,Other Fruit,Kiwi,NA,0.215498481499993
28,FRUIT - MELONS,Other Fruit,Melon,NA,87.2010985730802
28,FRUIT - MELONS,Other Fruit,Other Fruit,NA,0.840515888693247
28,FRUIT - MELONS,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,2.8280014171711
28,FRUIT - MELONS,Pig Meat,NA,NA,0.0554213462920317
28,FRUIT - MELONS,Potatoes,Sweet potatoes & yams,NA,0.00147410814771028
28,FRUIT - MELONS,Root Vegetables,Carrots,NA,0.0148380999842855
28,FRUIT - MELONS,Root Vegetables,Other Root Vegetables,NA,0.00993426781343141
28,FRUIT - MELONS,Vitamin,NA,NA,0.0192072824048036
28,FRUIT - MELONS,Water,NA,NA,2.57996268257261
28,FRUIT - MELONS,NA,NA,NA,1.82635507749592
29,FRUIT - NECTARINES,Berries & Grapes,Other berries,Currants,0.125666372503797
29,FRUIT - NECTARINES,Berries & Grapes,Raspberries,NA,0.227924718104435
29,FRUIT - NECTARINES,Cane Sugar,NA,NA,2.88463648280007
29,FRUIT - NECTARINES,Cereals & Oilcrops Misc.,NA,NA,0.0263871664472851
29,FRUIT - NECTARINES,Citrus Fruit,Oranges,NA,0.330183063705071
29,FRUIT - NECTARINES,Citrus Fruit,Other citrus,Lemons,0.574072286206878
29,FRUIT - NECTARINES,Citrus Fruit,Other citrus,Other citrus,0.0234080269031597
29,FRUIT - NECTARINES,Maize (Meal),NA,NA,0.212452886244804
29,FRUIT - NECTARINES,Milk,NA,NA,4.18486101589113
29,FRUIT - NECTARINES,Other Food Additive,NA,NA,0.882336725931502
29,FRUIT - NECTARINES,Other Fruit,Kiwi,NA,5.80242627638488
29,FRUIT - NECTARINES,Other Fruit,Other Fruit,NA,0.905306031175611
29,FRUIT - NECTARINES,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,72.3882207841821
29,FRUIT - NECTARINES,Other Fruit,Pear,NA,0.534699754906346
29,FRUIT - NECTARINES,Vitamin,NA,NA,0.129329433025087
29,FRUIT - NECTARINES,Water,NA,NA,1.67432334542852
29,FRUIT - NECTARINES,Wheat & Rye (Bread),Wheat,NA,1.67432334542852
29,FRUIT - NECTARINES,NA,NA,NA,7.41944228473088
30,FRUIT - PEACHES,Apples,NA,NA,2.47658644876845
30,FRUIT - PEACHES,Bananas,NA,NA,0.438702859722314
30,FRUIT - PEACHES,Barley (Beer),Barley,NA,0.312345402850471
30,FRUIT - PEACHES,Berries & Grapes,Grapes,NA,3.90315821187967
30,FRUIT - PEACHES,Berries & Grapes,Raspberries,NA,0.0379500819543417
30,FRUIT - PEACHES,Berries & Grapes,Strawberries,NA,0.353008627984
30,FRUIT - PEACHES,Cane Sugar,NA,NA,6.21698577709683
30,FRUIT - PEACHES,Citrus Fruit,Oranges,NA,1.21932339990984
30,FRUIT - PEACHES,Citrus Fruit,Other citrus,Lemons,0.29768461011359
30,FRUIT - PEACHES,Mineral,NA,NA,0.258568285860386
30,FRUIT - PEACHES,Other Food Additive,NA,NA,2.47120143653754
30,FRUIT - PEACHES,Other Fruit,Kiwi,NA,3.12345402850471
30,FRUIT - PEACHES,Other Fruit,Other Fruit,NA,1.00020642876481
30,FRUIT - PEACHES,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,48.7862359538915
30,FRUIT - PEACHES,Other Fruit,Pear,NA,5.89144433994704
30,FRUIT - PEACHES,Rice,NA,NA,1.49925793368226
30,FRUIT - PEACHES,Root Vegetables,Carrots,NA,0.195786859887442
30,FRUIT - PEACHES,Salt,NA,NA,0.227021400172489
30,FRUIT - PEACHES,Water,NA,NA,19.2736595561416
30,FRUIT - PEACHES,Wheat & Rye (Bread),Wheat,NA,1.09320890997665
30,FRUIT - PEACHES,NA,NA,NA,0.924209446354024
31,FRUIT - PLUMS,Apples,NA,NA,4.58488826290044
31,FRUIT - PLUMS,Bananas,NA,NA,0.167310535814133
31,FRUIT - PLUMS,"Butter, Cream & Ghee",NA,NA,1.24384085296735
31,FRUIT - PLUMS,Cane Sugar,NA,NA,4.983816199348
31,FRUIT - PLUMS,Cassava,NA,NA,1.20712393869013
31,FRUIT - PLUMS,Cheese,Medium Cheese,NA,0.953250514477824
31,FRUIT - PLUMS,Citrus Fruit,Other citrus,Lemons,0.0696249806547905
31,FRUIT - PLUMS,Maize (Meal),NA,NA,1.131678692522
31,FRUIT - PLUMS,Other Food Additive,NA,NA,0.35144394969828
31,FRUIT - PLUMS,Other Fruit,Kiwi,NA,2.02759099076858
31,FRUIT - PLUMS,Other Fruit,Other Fruit,NA,0.00326548288684985
31,FRUIT - PLUMS,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,79.6663219027022
31,FRUIT - PLUMS,Other Fruit,Pear,NA,0.3395036077566
31,FRUIT - PLUMS,Other Vegetables,Cucumbers and squash,Cucumbers,0.0812283050878385
31,FRUIT - PLUMS,Other Vegetables,Lettuce,NA,0.0653125339629071
31,FRUIT - PLUMS,Rice,NA,NA,0.0377226230840667
31,FRUIT - PLUMS,Root Vegetables,Other Root Vegetables,NA,0.0648276622186054
31,FRUIT - PLUMS,Salt,NA,NA,0.0377226230840667
31,FRUIT - PLUMS,Sunflower Oil,NA,NA,1.20712393869013
31,FRUIT - PLUMS,Vitamin,NA,NA,0.0565839346261
31,FRUIT - PLUMS,Water,NA,NA,1.11281724533281
31,FRUIT - PLUMS,NA,NA,NA,0.607001222726323
32,FRUIT - GRAPES,Apples,NA,NA,0.631910863446834
32,FRUIT - GRAPES,Berries & Grapes,Grapes,NA,82.0421956765467
32,FRUIT - GRAPES,Berries & Grapes,Other berries,Blueberry,3.07780780256486
32,FRUIT - GRAPES,Berries & Grapes,Other berries,Currants,0.000782428190455231
32,FRUIT - GRAPES,Berries & Grapes,Other berries,Other berries,0.0745847844373819
32,FRUIT - GRAPES,Berries & Grapes,Raspberries,NA,0.00085958678407758
32,FRUIT - GRAPES,Berries & Grapes,Strawberries,NA,4.8689150111337
32,FRUIT - GRAPES,Cane Sugar,NA,NA,0.19580267160808
32,FRUIT - GRAPES,Cereals & Oilcrops Misc.,NA,NA,0.000312677325555026
32,FRUIT - GRAPES,Cheese,Medium Cheese,NA,0.0627948824203682
32,FRUIT - GRAPES,Citrus Fruit,Oranges,NA,0.00641713146301661
32,FRUIT - GRAPES,Citrus Fruit,Other citrus,Lemons,0.00470594080100522
32,FRUIT - GRAPES,Citrus Fruit,Other citrus,Other citrus,0.000705269596832883
32,FRUIT - GRAPES,Other Food Additive,NA,NA,0.0554283109007912
32,FRUIT - GRAPES,Other Fruit,Melon,NA,6.60039646678132
32,FRUIT - GRAPES,Other Fruit,Other Fruit,NA,0.743805168907255
32,FRUIT - GRAPES,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,0.0615599176512233
32,FRUIT - GRAPES,Other Fruit,Pear,NA,0.00109106256494463
32,FRUIT - GRAPES,Root Vegetables,Other Root Vegetables,NA,0.00910781839478272
32,FRUIT - GRAPES,Salt,NA,NA,0.00134724912133313
32,FRUIT - GRAPES,Sunflower Oil,NA,NA,0.00124307974062303
32,FRUIT - GRAPES,Water,NA,NA,1.14083532903645
32,FRUIT - GRAPES,Wheat & Rye (Bread),Wheat,NA,0.0830594678481497
32,FRUIT - GRAPES,NA,NA,NA,0.334331402734287
34,VEGETABLES - CARROTS,Berries & Grapes,Other berries,Other berries,0.0460243461467001
34,VEGETABLES - CARROTS,Brassicas,Broccoli and cauliflower,Broccoli,1.07357995670568
34,VEGETABLES - CARROTS,Brassicas,Broccoli and cauliflower,Cauliflower,0.0397852793453171
34,VEGETABLES - CARROTS,Brassicas,Cabbage,NA,0.161776318395164
34,VEGETABLES - CARROTS,"Butter, Cream & Ghee",NA,NA,0.335210636715733
34,VEGETABLES - CARROTS,Cane Sugar,NA,NA,0.72269867258008
34,VEGETABLES - CARROTS,Cassava,NA,NA,0.462628851799807
34,VEGETABLES - CARROTS,Cereals & Oilcrops Misc.,NA,NA,0.134122280000985
34,VEGETABLES - CARROTS,Cheese,Soft Cheese,NA,0.310998443203717
34,VEGETABLES - CARROTS,Citrus Fruit,Other citrus,Lemons,0.0901021592101124
34,VEGETABLES - CARROTS,Maize (Meal),NA,NA,1.7565232345762
34,VEGETABLES - CARROTS,Mineral,NA,NA,0.00224648476568868
34,VEGETABLES - CARROTS,Other Food Additive,NA,NA,0.172800435846592
34,VEGETABLES - CARROTS,Other Fruit,Other Fruit,NA,0.0155122115539546
34,VEGETABLES - CARROTS,Other Pulses,Other Dry Pulses,Dry Beans,0.286980100522752
34,VEGETABLES - CARROTS,Other Vegetables,Herbs,NA,0.113159416032955
34,VEGETABLES - CARROTS,Other Vegetables,Lettuce,NA,0.244856421624118
34,VEGETABLES - CARROTS,Other Vegetables,Peppers,NA,0.0314486533681747
34,VEGETABLES - CARROTS,Palm Oil,NA,NA,0.152364228954592
34,VEGETABLES - CARROTS,Peas,Other peas,NA,4.32348849650832
34,VEGETABLES - CARROTS,Potatoes,Potatoes,NA,0.00224648476568868
34,VEGETABLES - CARROTS,Rapeseed Oil,NA,NA,0.373134824715692
34,VEGETABLES - CARROTS,Rice,NA,NA,0.0278658575639483
34,VEGETABLES - CARROTS,Root Vegetables,Carrots,NA,83.0064210890617
34,VEGETABLES - CARROTS,Root Vegetables,Other Root Vegetables,NA,0.563444300382893
34,VEGETABLES - CARROTS,Salt,NA,NA,0.141451127402649
34,VEGETABLES - CARROTS,Sunflower Oil,NA,NA,0.460382367034118
34,VEGETABLES - CARROTS,Water,NA,NA,3.12489375384952
34,VEGETABLES - CARROTS,Wheat & Rye (Bread),Wheat,NA,1.6235726656304
34,VEGETABLES - CARROTS,NA,NA,NA,0.200280901736781
35,ICING-READY TO USE,Apples,NA,NA,0.0186345746090382
35,ICING-READY TO USE,Beet Sugar,NA,NA,3.91038179271979
35,ICING-READY TO USE,Berries & Grapes,Grapes,NA,0.12674555804552
35,ICING-READY TO USE,Bovine Meat (dairy herd),NA,NA,0.0668657232743306
35,ICING-READY TO USE,"Butter, Cream & Ghee",NA,NA,0.0235678894752955
35,ICING-READY TO USE,Cane Sugar,NA,NA,39.2419998664273
35,ICING-READY TO USE,Cassava,NA,NA,0.0802407894911203
35,ICING-READY TO USE,Cereals & Oilcrops Misc.,NA,NA,0.659872324184512
35,ICING-READY TO USE,Cheese,Soft Cheese,NA,0.0128286029093228
35,ICING-READY TO USE,Citrus Fruit,Other citrus,Lemons,0.109229143741541
35,ICING-READY TO USE,Dark Chocolate,Cocoa,NA,0.89497613835498
35,ICING-READY TO USE,Eggs,NA,NA,0.725461555689818
35,ICING-READY TO USE,Groundnuts,NA,NA,0.106941564600907
35,ICING-READY TO USE,Maize (Meal),NA,NA,0.284794982701772
35,ICING-READY TO USE,Milk,NA,NA,0.7084474033003
35,ICING-READY TO USE,Mineral,NA,NA,0.0114758505126788
35,ICING-READY TO USE,Nuts,Other nuts,Cashews,0.106941564600907
35,ICING-READY TO USE,Olive Oil,Olive Oil,NA,0.00851710499382405
35,ICING-READY TO USE,Onions & Leeks,Leeks,NA,0.00316127908441992
35,ICING-READY TO USE,Onions & Leeks,Onions,NA,0.149041949914656
35,ICING-READY TO USE,Other Food Additive,NA,NA,3.54650286394265
35,ICING-READY TO USE,Other Fruit,Other Fruit,NA,0.166670408829859
35,ICING-READY TO USE,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,0.0143582160046419
35,ICING-READY TO USE,Other Vegetables,Herbs,NA,0.0641995254294302
35,ICING-READY TO USE,Other Vegetables,Other Vegetables,Other Vegetables,1.04744048230164
35,ICING-READY TO USE,Other Vegetables,Peppers,NA,0.00523832782695206
35,ICING-READY TO USE,Palm Oil,NA,NA,10.3674944800199
35,ICING-READY TO USE,Potatoes,Potatoes,NA,2.90131975724015
35,ICING-READY TO USE,Potatoes,Sweet potatoes & yams,NA,0.0145343614953837
35,ICING-READY TO USE,Rapeseed Oil,NA,NA,1.1242717397483
35,ICING-READY TO USE,Rice,NA,NA,0.313917368276829
35,ICING-READY TO USE,Root Vegetables,Carrots,NA,0.103819035420734
35,ICING-READY TO USE,Root Vegetables,Other Root Vegetables,NA,0.21372777250197
35,ICING-READY TO USE,Salt,NA,NA,0.201464108174987
35,ICING-READY TO USE,Tomatoes,NA,NA,0.0291377308147679
35,ICING-READY TO USE,Vitamin,NA,NA,0.00843810401362986
35,ICING-READY TO USE,Water,NA,NA,9.66384014246446
35,ICING-READY TO USE,Wheat & Rye (Bread),Wheat,NA,0.467639911659629
35,ICING-READY TO USE,Wine,White wine,NA,0.028483809212269
35,ICING-READY TO USE,NA,NA,NA,22.4673761959898
36,QUORN PRODUCTS EXC FRZN PRSCD,Apples,NA,NA,0.0203532481017266
36,QUORN PRODUCTS EXC FRZN PRSCD,Bananas,NA,NA,0.00390133970887118
36,QUORN PRODUCTS EXC FRZN PRSCD,Barley (Beer),Barley,NA,0.0153209096548732
36,QUORN PRODUCTS EXC FRZN PRSCD,Berries & Grapes,Grapes,NA,0.00872992409706302
